name,city,wifi,seat,quiet,tasty,cheap,music,url,latitude,longitude,limited_time,socket,standing_desk,mrt,open_time,
門客三千,taipei,5,5,5,5,5,5,https://www.facebook.com/Makers3000plus/,25.015888,121.4738,,yes,no,,1300-0200,
 光一咖啡,taipei,4,4,2,4,3,3,https://m.facebook.com/lightonecafe/,25.0535957,121.5220355,,,,,,
一八咖啡涫,taipei,5,3,4,5,5,5,https://www.facebook.com/No18咖啡涫-1554425668164440/,24.9882742,121.4560418,no,no,no,,,
Ancre Cafe,taipei,5,3,5,4,3,5,,25.1729978,121.4358822,maybe,no,no,,11:00am-21:00pm,
元益蔘藥行與寶來咖啡,taipei,0,0,0,0,0,0,,25.0233152,121.4264988,,,,,,
Bubble Coffee,taipei,0,5,5,5,5,5,,25.0160039,121.530676,,maybe,,,,
空兩格café,taipei,5,4,4,4,4,4,https://www.facebook.com/keeptwoblanks/,25.1709911,121.4426102,no,yes,yes,,,
在一起One&Together,taipei,5,4,4,5,4,5,https://www.facebook.com/onetogether2016/,25.0108139,121.456173,no,maybe,no,府中站,https://www.onetogether.com.tw,
咪可思中途,taipei,0,0,0,0,0,0,https://www.facebook.com/咪可思中途-109494687186239/,25.053049,121.552359,no,yes,no,,,
植咖啡,taipei,5,5,5,5,5,5,https://cafe-3203.business.site/?m=true,25.0556461,121.5401332,no,maybe,yes,南京復興1號出口,除非臨時有事才會休息,
路易莎咖啡新北市立圖書館門市,taipei,5,4,4,1,1,4,,25.0013933,121.4550959,no,maybe,no,,,
路易莎咖啡芝山直營店,taipei,4,3,4,3,5,5,http://www.louisacoffee.com.tw/,25.10228,121.524103,no,yes,,,,
躲貓貓,taipei,0,0,0,0,0,0,,24.9834759,121.5396935,,,,,,
逸軒咖啡 龜山復興,taipei,0,0,0,0,0,0,http://www.yishiuan.com.tw/,25.0565326,121.3638053,maybe,no,no,,,
N cafe,taipei,5,4,4,5,4,4.5,https://www.facebook.com/pages/N-Cafe/1508351199400117,25.1330916,121.4983165,no,maybe,no,北投站,,
士林三號出口咖啡廳,taipei,5,4.5,3.5,4,3,3,https://www.facebook.com/Shilinexit3,25.0917302,121.5243038,,,,,11:00-19:00,
Waypoint Sant'e ,taipei,5,5,4.5,5,4,4,https://m.facebook.com/waypointsante/,25.0467652,121.5497688,no,maybe,yes,,11:30-21:00,
愛煮咖啡,taipei,5,5,4,5,0,5,https://www.facebook.com/igcafe68/,25.0306548,121.5195601,no,maybe,yes,捷運中正紀念堂站二號出口/ 捷運古亭站七號出口,每月第一個週日店休,
有河書店,taipei,0,0,0,0,0,0,,25.1214556,121.5046448,no,,no,,,
自在田,taipei,5,5,5,4,3,5,https://m.facebook.com/zizaitian,24.9682929,121.576654,no,yes,yes,,,
DU_LAVAZZA COFFEE,taipei,0,1,1,2,3,1,,25.0848625,121.5564124,,,,,,
haikacafe嗨咖咖啡,taipei,0,4.5,4.5,5,3.5,5,https://www.facebook.com/haikacafe/,25.037536,121.5742573,no,maybe,yes,,不定休,
O'ways Cafe,taipei,0,0,0,0,0,0,,24.991953,121.4944316,,,,,,
Perfect Places 玩美世界,taipei,5,5,3,5,3,4,https://www.facebook.com/perfectPlacesTW/,25.053351,121.510192,maybe,no,no,,若有包場會提前公告,
Steven Jin 史蒂芬金咖啡,taipei,5,5,4,5,5,4,https://www.facebook.com/cafeStevenJin/,25.0439829,121.5430617,maybe,maybe,yes,忠孝復興站,,
自然關係咖啡製造舍,taipei,4.5,5,5,5,3.5,4.5,https://www.facebook.com/Kaffehusmuseum/,25.0681981,121.5925184,no,maybe,no,,國定假日比照週末營業時間,
光一敘集,taipei,4,3.5,3,3,3,4,https://www.facebook.com/lightoneplus/,25.0534775,121.5218788,maybe,yes,no,中山,停止營業,
苔毛,taipei,5,4,5,4,3,5,https://www.facebook.com/taimocafe/,25.0222444,121.5525484,no,yes,,六張犁,12:00 - 21:00,
Mountain Fusion,taipei,4,4,4,4,3,4,https://www.facebook.com/mountainfusion/,25.0815905,121.5691921,maybe,no,yes,"西湖站2號出口步3分/公車站""恕德家商""步1分, ""仁寶大樓""步5分/YouBike""洲子二號公園""站步6分",,
木衛二伊通鑄茶所,taipei,5,5,5,0,5,5,https://www.facebook.com/europa.yitong.foundry/,25.052826,121.534583,no,yes,yes,,,
Balloon Coffee 氣球咖啡,taipei,5,5,4,5,5,4,,25.0120409,121.5141973,,,,,,
Woolloomooloo XY,taipei,4,3,2,4,2,5,https://zh-tw.facebook.com/woolloomoolooTaipei/,25.033291,121.558119,no,no,yes,台北101/世貿,07:30-24:00,
嘎哩咖啡 GaliGabi,taipei,4.5,5,4,4,3,4,https://www.facebook.com/GaliGabiTW/,25.0573152,121.5217445,maybe,yes,no,雙連捷運站二號出口,,
PONPIE澎派,taipei,5,4,4,5,3,5,http://ponpie.tw/,25.0141684,121.4596007,yes,no,yes,板橋站,,
Lucky5 Light Cafe,taipei,5,5,4,2,2,3,https://www.facebook.com/lucky5light/,25.0420844,121.5562876,,yes,no,,,
茶悟茶咖啡店,taipei,5,5,5,5,4,4,https://www.facebook.com/茶悟茶-244805425960664/,25.005251,121.504373,no,yes,no,永安市場,,
Old Major Coffee,taipei,5,5,5,5,5,5,https://www.facebook.com/oldmajorcoffee,25.0654975,121.5280833,no,yes,yes,中山國小,10:00 - 21:00,
INFINITY .Yes Lounge,taipei,5,4,4.5,4.5,3.5,4.5,https://www.facebook.com/pg/INFINITY-Yes-Lounge-617470345110061/about/?ref=page_internal,25.1206181,121.5314231,maybe,maybe,yes,,,
Metro Cafe,taipei,5,5,4,5,4,4.5,https://www.facebook.com/metrocafepa/,25.043534,121.513079,no,maybe,no,,,
春日好日,taipei,0,0,0,0,0,0,,25.0315579,121.539222,no,no,no,,,
晨時,taipei,0,0,0,0,0,0,,25.0067025,121.5020901,,,,,,
奧蘿茉 OROMO CAFE 北車店,taipei,4.5,3,3,4,4,5,https://www.facebook.com/oromocafe4/,25.0443856,121.51601,no,maybe,,,,
覺旅咖啡(陽光店),taipei,5,3,2,3,4,4,https://www.facebook.com/journeykaffe,25.0715682,121.5778053,no,yes,no,,,
星河咖啡,taipei,4.5,5,5,5,4,5,https://m.facebook.com/galaxycoffeetw/,25.0449367,121.4487457,no,no,no,,,
來唄咖啡,taipei,5,4.5,3.5,3,3,4.5,https://www.facebook.com/leibaycafe/,25.0631261,121.5167734,maybe,no,no,,週二-週日 10:30-21:00,
Saturn Landing Turkish Coffee 大安店,taipei,5,1,1,5,4,5,https://www.facebook.com/saturnlandingturkishcoffee/,25.0310455,121.5468596,no,maybe,no,,,
九日咖啡 自家烘焙咖啡館（本店）,taipei,0,0,0,0,0,0,,25.036788,121.4991541,,,,,,
ä couple coffee,taipei,0,0,0,0,0,0,,25.0315196,121.5479272,,,,,,
讀字書店,taipei,5,4,5,4,5,5,,25.0265163,121.5248299,,,,,,
The Who Cafe 框影咖啡,taipei,5,4,4,4,4,4,https://www.facebook.com/TheWhoCafe/,25.0301376,121.5616141,maybe,no,no,"台北101/世貿站2號出口步5分/公車站''景新里''步1分, ""世貿中心(莊敬)""步2分/YouBike""捷運台北101/世貿站""站步4分, ""三興公園""站步5分, ""台北醫學大學""站步7分",,
哈亞咖啡天母店,taipei,5,4,5,5,3,5,http://www.haaya.com.tw/,25.121895,121.526672,no,,no,"公車站""天北站""步1分, ""福德廟(石牌)""步4分/YouBike""永欣綠地""站步3分",,
波赫士領地精品咖啡館,taipei,5,4,4,5,3,3,,25.077514,121.5497336,,no,no,,,
M&Y café,taipei,4,4,4,4,3,4,,25.0414763,121.4309495,,,,,,
MASS CAFE,taipei,5,4,4,4,4,4,https://www.facebook.com/masscafe,25.001667,121.454068,no,yes,yes,"亞東醫院站3號出口步5分/公車站""光華商職""前/YouBike""新北市立圖書館總館""站步2分",,
沐鴉咖啡,taipei,4,4,4,4,3,5,https://www.facebook.com/mooyacafe/,25.048865,121.535038,no,yes,yes,松江南京,,
Atts Coffee,taipei,4.5,3.5,3,4,3,3,https://www.facebook.com/ATTSCOFFEE/,25.027149,121.471952,yes,no,no,"江子翠站3號出口步6分/公車站""新北市議會""步3分, ""江翠國中""步5分/YouBike""新北市藝文中心""站步2分, ""江子翠捷運站(3號出口)""站步6分",,
Caffe Nero 尼諾咖啡,taipei,0,0,0,0,0,0,,25.0605926,121.5355226,,,,,,
好氏品牌研究室,taipei,5,3.5,3,4.5,3,5,https://www.facebook.com/goooooooooods/,25.0214852,121.5319984,,maybe,no,"台電大樓站2號出口步6分/公車站""溫州街口""步1分, ""臺大綜合體育館""步4分, ""捷運台電大樓站""""台電大樓""步6分/YouBike""辛亥新生路口 ""站步4分, ""捷運台電大樓站(2號出口)""站步6分",,
夏卡瑞咖啡,taipei,0,5,4,4,4,5,https://zh-tw.facebook.com/pages/category/Coffee-Shop/%E5%A4%8F%E5%8D%A1%E7%91%9E%E5%92%96%E5%95%A1-ShakaRay-Coffee-1973324529623393/,25.1249771,121.4671001,,maybe,no,關渡,,
抹More,taipei,5,5,5,5,5,5,,25.0256396,121.5103782,,,,,,
Jumane Cafe' 佐曼咖啡館,taipei,0,0,0,0,0,0,,25.0532182,121.5208729,,,,,,
RUFOUS COFFEE ROASTERS 2,taipei,0,0,0,0,0,0,,25.0222205,121.5498403,,,,,,
 1881+ Coffee Shop,taipei,5,5,5,5,5,5,https://www.facebook.com/1881coffee/?fref=ts,25.0018819,121.522731,maybe,yes,no,,,
chat cafe,taipei,0,0,0,0,0,0,,25.053686,121.5443,,,,,,
HWC黑沃咖啡 台北馬偕店,taipei,0,0,0,0,0,0,,25.0590235,121.5216342,,,,,,
茶布里Chaburi,taipei,5,4,5,3,4,4,https://www.facebook.com/pages/category/Coffee-Shop/%E8%8C%B6%E5%B8%83%E9%87%8C-174147519947988/,25.0536292,121.5238778,no,maybe,no,,,
豆子水咖啡 Specialty Coffee,taipei,0,0,0,0,0,0,,25.0741616,121.6093401,,,,,,
羊毛與花,taipei,4,4,4,4,3,5,https://www.facebook.com/youmoutoohanacoffee,25.030696,121.529969,no,yes,yes,東門站,12:00~22:00,
某咖啡 Mau Coffee,taipei,5,5,4.5,5,4,5,https://www.facebook.com/maucoffee/,25.069217,121.5186582,no,yes,yes,捷運圓山站,,
3c cafe,taipei,5,5,4,5,5,4,https://www.facebook.com/pg/3C.Cafe.good/about/?ref=page_internal,25.000151,121.514715,no,yes,no,永安市場站,,
APO CAFE,taipei,0,0,0,0,0,0,,25.0831865,121.5523776,,,,,,
WUTZ,taipei,4,4,4,4,3,4,https://www.facebook.com/wutz.tw/,25.046211,121.538217,,,,,,
楔子咖啡館,taipei,5,5,5,5,4,4.5,https://www.facebook.com/PrologueCafe/,25.0397847,121.4534526,maybe,maybe,no,新莊,老闆偶而翹班,
Leisure Cafe,taipei,5,5,4,5,4,4,,25.0538381,121.5526811,no,maybe,no,捷運小巨蛋站,,
SOUL CAFE 搜吉咖啡,taipei,5,5,4,5,4,5,https://www.facebook.com/soulcafe2016/,25.0776235,121.3809604,no,yes,no,,如有彈性調整公休，將於FB發布訊息,
Stone Espressobar,taipei,5,4,4,5,4,5,https://www.facebook.com/stoneespressobar/,25.027922,121.550222,no,yes,no,大安,13:00-20:00       (週二公休),
伍巷,taipei,5,4,5,4,4,5,https://www.facebook.com/lane5.dazhong/,25.1765013,121.444153,maybe,yes,no,捷運淡水站,,
有kaffe冇,taipei,5,4,4.5,5,3.5,4,https://www.facebook.com/kaffe11/?ref=br_rs,25.0371383,121.5410414,no,maybe,yes,大安捷運站或忠孝復興站,,
Bison Cafe 敝所咖啡,taipei,4,5,5,5,4,5,https://www.facebook.com/bisoncoffee/,25.0611294,121.5642252,no,yes,yes,南京三民,每月第三個禮拜四連休,
Peace & Love Cafe,taipei,4.5,4,3,4,3,4,https://www.facebook.com/palcafesmile,24.9834853,121.540009,no,maybe,yes,大坪林,,
卡瓦利義式咖啡館,taipei,5,4,4.5,5,4,4.5,,25.033279,121.5294884,no,maybe,yes,東門站5號出口步2分,,
嘖,taipei,5,5,5,5,5,5,https://www.facebook.com/zezecoffee/?ref=ts&fref=ts,25.0541632,121.5962614,no,yes,yes,昆陽站,老闆隨意,
Joco Latte,taipei,4,4,4,4,3,4,https://www.facebook.com/JocoLatte/,25.057454,121.542654,no,maybe,no,"中山國中站步7分/公車站""台北大學(台北校區)""步1分, ""興安華城""""民生東路口""步3分/YouBike""國立台北大學(台北校區)""站步1分",,
滿樂鐵板吐司內湖店,taipei,0,0,0,0,0,0,https://www.facebook.com/molutoast/,25.0790005,121.5731681,no,yes,yes,港墘捷運站,,
等一個人咖啡,taipei,3,4,1,4,4,3,https://www.facebook.com/coffeewaitinglove/,24.9793619,121.5565564,maybe,no,no,,,
洋荳子咖啡館,taipei,5,4,3,4,4,5,,25.2610287,121.6270912,,maybe,no,,,
享窩咖啡,taipei,5,5,3,3,5,3,https://zh-tw.facebook.com/cozyroomcafe/,24.9877685,121.5747344,maybe,yes,no,,10:30~20:00,
G log 咖啡館,taipei,0,0,0,0,0,0,,25.0397985,121.5347542,,,,,,
I/b/t coffee ,taipei,0,4,4,5,4,4,,25.0524549,121.5438183,,,,,,
ville cafe,taipei,4,3,2,3,3,2,,25.0162129,121.531834,no,maybe,no,公館,,
有明心 Grass Mountain Coffee,taipei,5,4,4,5,3,5,https://www.facebook.com/GrassMountainCoffee/,25.137259,121.546569,,,,,,
別所 Shelter,taipei,5,4,4,4,3,4,https://www.facebook.com/shelterCafeandFood/,25.0641494,121.5188338,,yes,,民權西路站,,
Petite Cafe 波醍精品咖啡館 新光三越信義 A4 店,taipei,5,2.5,2,5,2.5,1.5,https://www.facebook.com/PetiteCafe/,25.03964,121.566629,maybe,no,no,市政府站,,
蘇草salvia,taipei,5,5,3,5,4,4,,25.0216421,121.5424404,maybe,,no,,,
Chubby Bird County 茶彼鳥,taipei,5,5,5,5,5,5,https://www.facebook.com/ChubbyBirdCounty,25.0529044,121.5589197,maybe,maybe,no,,,
蕾烘咖啡,taipei,0,0,0,0,0,0,https://www.facebook.com/lehomecafe/?rf=149992635071664,24.9832016,121.538185,no,maybe,no,,,
幸田咖啡,taipei,0,4,5,5,4,4,https://cafe-6671.business.site/,25.0285309,121.5289751,yes,,,,,
圍裙café apron,taipei,5,5,5,4.5,3,4,https://www.facebook.com/cafe.apron/?fref=ts,25.0582885,121.5605448,no,maybe,no,,,
Merci café,taipei,4,3,3,4,4,3,https://www.facebook.com/Merci-cafe-310454955647986/,25.0102959,121.463432,maybe,no,no,,,
小意思Bar,taipei,5,3,5,5,4,5,https://www.facebook.com/pg/noworriescafebar/,25.0461209,121.510898,maybe,no,yes,,,
Love  café,taipei,4,4,4,4,3,4,,25.0237402,121.5191129,no,maybe,no,古亭,12:00~1:00,
寶和咖啡生活館,taipei,3,4,4,4,3,3,https://www.facebook.com/pg/GPF2003,24.9937362,121.5396162,maybe,no,yes,,09:00-19:00,
江南咖啡,taipei,5,5,5,0,0,0,https://m.facebook.com/Jncafe20180615,25.0836361,121.3893431,no,yes,no,,20:00後不供餐,
Buddy’s,taipei,5,5,3.5,3.5,3.5,4,https://www.instagram.com/buddystaipei,25.039647,121.576785,no,maybe,yes,永春,,
肯達咖啡,taipei,4.5,4,3,5,4.5,4,http://kantatacoffee.blogspot.tw/,25.0855707,121.5640023,no,yes,no,西湖,10:30-19:00,
躱貓貓南京三民店,taipei,5,5,5,4,5,5,https://www.facebook.com/dmmcoffee2/,25.0513547,121.5635961,no,yes,yes,,不能帶寵物、不能帶外食、最低消費150元,
路易莎桂林店,taipei,0,0,0,0,0,0,,25.0376333,121.5054302,,,,,,
咖啡走廊,taipei,0,0,0,0,0,0,,24.9741934,121.5301361,,,,,,
漸層蘭Jian Chen Lan Ａrt & Coffee,taipei,5,4,4,5,5,5,,25.0643574,121.5156377,,yes,no,,,
圓點珈琲,taipei,5,5,5,5,4,5,https://www.facebook.com/dotcafe5/,25.020644,121.4625381,maybe,maybe,no,捷運新埔站 板橋站,隔週二店休,
12 cafe and sounds,taipei,5,5,5,5,4,5,,24.997067,121.539716,yes,yes,yes,景美,,
爐鍋咖琲 誠品R79（已停業）,taipei,0,3.5,3.5,5,3,4.5,https://www.facebook.com/pg/%E7%88%90%E9%8D%8B%E5%92%96%E7%90%B2-%E8%AA%A0%E5%93%81R79-LuguoCafe-EsliteUnderground-412943962433357/about/?ref=page_internal,25.0537575,121.5205405,maybe,,,,,
Anywhere Cafe & Travel,taipei,5,4,3,1,3,5,https://www.facebook.com/AnywhereCT/,25.0593079,121.534308,no,maybe,yes,,,
生活在他方 elsewhere cafe,taipei,5,3,3,4,4,4,https://www.facebook.com/elsewherecafe/,25.03048,121.520574,maybe,maybe,no,古亭,,
小米酒咖啡館,taipei,5,4,5,5,4,4.5,https://www.facebook.com/cafexiaomijo/,25.0192395,121.5553353,no,yes,no,麟光站,12:00 - 19:00，週一公休，2020/3/20、3/21、3/22不營業,
Q咖啡工作室,taipei,0,0,0,0,0,0,,24.9541177,121.3455112,no,maybe,yes,,不定休見粉絲專頁,
 coffee blablabla 南京新生店,taipei,5,4,2.5,4.5,5,4,https://www.facebook.com/blablabla68826/,25.0519246,121.5283721,no,maybe,no,,,
山田珈琲店 YAMADA COFFEE,taipei,0,4,4,4,4,4,http://www.yamada-coffee.com/,25.0196586,121.5314352,no,no,no,台電大樓,,
Sugar Cafe Bar,taipei,5,5,5,3,4,4,https://www.facebook.com/SugarCafeBar25588306,25.0568165,121.510763,no,yes,no,雙連 北門,,
KNIGHT COFFEE騎士精品咖啡,taipei,0,0,0,0,0,0,,25.0047886,121.5990085,,,,,,
Phoenix Roasteria 鳳焙吉林,taipei,5,5,5,5,5,5,https://www.facebook.com/PhoenixRoasteria/,25.0637778,121.5304058,no,yes,yes,,,
格沐斯咖啡,taipei,5,5,4,5,5,4,https://www.facebook.com/gms.coffee/,25.0618676,121.532053,no,no,no,,,
成真咖啡永康店,taipei,5,5,5,4,3,5,https://www.cometrue-coffee.com/,25.030705,121.52978,no,yes,no,東門,,
Very good cafe,taipei,4.5,4,4,3,4,4,https://www.facebook.com/VERY-GOOD-CAFE-1643253402557331/,25.0327747,121.5534039,no,no,no,信義安和,,
早秋咖啡,taipei,5,3,4,4,4,4,https://www.facebook.com/CafeMacho/,25.026052,121.521129,no,yes,no,古亭,12:00-24:00,
O'LA cafe' 重新店,taipei,4,4,2,4,5,1,,25.0611819,121.494337,no,yes,no,,,
RockyDoggy Coffee Store/咬滾狗狗咖啡館,taipei,0,3,4,5,3,4,,25.0371241,121.5581438,,,,,,
Swing coffee拾運咖啡,taipei,0,4,4,5,4,5,https://www.facebook.com/swingcoffee/,25.0490832,121.5331012,,no,yes,松江南京站,,
淡水天光概念店,taipei,5,3,3,5,0,5,,25.17059,121.439616,,,,,,
Belly Daily,taipei,5,4,4,5,3.5,4.5,https://www.facebook.com/bellydaily/,25.025053,121.535378,,maybe,no,,,
Goldern Bean Cocoa,taipei,4,3,4,3,4,4,https://www.facebook.com/Goldbean99/,25.0408149,121.579143,,no,,,,
BarDoor Coffee 八豆咖啡,taipei,3,4.5,3,5,2.5,3.5,https://www.facebook.com/BarDoor.coffee/,25.0636967,121.5218409,no,no,yes,民權西路站,,
FOCUS COFFEE 福客斯咖啡,taipei,0,0,0,0,0,0,,25.045297,121.576243,,,,,,
熊町咖啡,taipei,5,4.5,4,4,5,4.5,https://www.facebook.com/bearcafe.com.tw/,25.0547447,121.4553048,maybe,maybe,yes,,,
牧童咖啡 mutto coffee(連興店),taipei,4,4,2,4,4,3,https://www.facebook.com/muttocoffee,25.063463,121.654768,no,yes,yes,,"平日11~21, 假日9~21",
森高砂咖啡館東門店,taipei,5,5,4.5,5,3.5,5,https://www.facebook.com/sancoffee2/,25.029877,121.529297,no,yes,yes,,13:00-22:00,
Felice Cafe 享樂咖啡 內湖康寧店,taipei,5,5,2,3,5,0,,25.0794064,121.5940031,,maybe,no,,,
饕選咖啡,taipei,0,0,0,0,0,0,,25.0679606,121.5770157,,,,,,
雄獅星空,taipei,4.5,5,5,5,4,4.5,https://www.linklionart.com,25.0526752,121.5211172,no,maybe,no,捷運中山站,,
WhyWhy壞壞Cafe,taipei,5,4.5,4,5,4.5,5,https://www.facebook.com/WhyWhyCafe,25.0499842,121.5636011,maybe,no,yes,南京三民,平常還是依照粉絲團公布為主，有時候老闆會去採買之類的,
烘焙者咖啡,taipei,0,3,2,3,1,3,,25.0818128,121.5706597,,,,,,
慢旅。Slow Travel Cafe,taipei,4,5,4.5,5,3,4.5,https://www.facebook.com/slow.travel.cafe/?hc_location=ufi,25.0462055,121.5383266,no,yes,no,,12:00-19:00         周一公休,
喬茵咖啡,taipei,4,4.5,4,3.5,4,2,https://www.facebook.com/enjoyingcoffee.cafe/?fref=ts,25.0092956,121.5210175,yes,yes,no,,,
Wishing Coffee,taipei,0,0,0,0,0,0,,25.0813231,121.5731737,,,,,,
 路易莎咖啡Louisa Coffee 中和新生店,taipei,0,3,3,5,5,5,,25.0009942,121.4834135,no,maybe,no,,7:30 - 20:00,
來北投泡咖啡,taipei,4,3,4,5,3,4,https://www.facebook.com/paucafe.beitou/,25.136195,121.511012,,yes,no,,已歇業,
閃咖啡 Shiny Caf'e,taipei,0,0,0,0,0,0,,25.0888202,121.5192313,,,,,,
CAFEPRO敦化店,taipei,0,0,0,0,0,0,,25.0460514,121.5500296,,maybe,no,,,
榭爾咖啡工作室,taipei,4,5,5,5,4,4,http://pic.sopili.net/l/facebook/profile/1012957205515293,25.0626801,121.5007095,,maybe,no,台北橋站步1分,,
食隨之味,taipei,5,3,4,5,4,5,https://www.facebook.com/fooding1112/,25.0269654,121.5398924,no,,,,,
Wakey cafe醒目鮮烘咖啡,taipei,5,5,5,5,4.5,5,https://www.facebook.com/wakeycoffeeroaster/,25.0232247,121.4644278,no,no,no,"新埔站1號出口步6分/公車站""致理科技大學(陽明街)""""新埔站""步4分, ""致理科技大學(文化路)""步6分/YouBike""板橋四維公園""站步5分",,
培樂儂有機/友善環境咖啡,taipei,0,0,0,0,0,0,,25.0291878,121.4318109,,,,,,
Vis cafe 覓時咖啡 南京三民店,taipei,0,4,4,5,5,4,https://www.facebook.com/vis.cafe2013/,25.0502901,121.5642922,,,,,,
Coffee Woodrow 伍拙咖啡,taipei,5,5,4,5,5,4,https://www.facebook.com/Coffee-Woodrow-690879084271368/,25.0242511,121.5532782,no,yes,yes,,10:30am - 8:30pm,
WooHoo Café小豆屋敷,taipei,4,3,3,4,4,4,https://www.facebook.com/WooHooCOFFEE/,25.0625361,121.6530646,maybe,maybe,no,台鐵汐科站北出口步3分,,
1/2 CAFÉ,taipei,5,4.5,5,5,3.5,4.5,https://www.facebook.com/onehalfcafe/?fref=ts,25.0517837,121.5585902,,maybe,no,,,
E-Fun-手作工藝,taipei,0,0,0,0,0,0,,25.0187007,121.5590603,,,,,,
Louisa Coffee 路易莎.咖啡 三峽學成店,taipei,5,3,3,3,4,4,https://www.facebook.com/LouisaCoffeeSanhsia/,24.9452163,121.3770184,maybe,no,no,,7:00~22:00,
ASTAR coffee house,taipei,1,3,1,4,1,3.5,https://www.facebook.com/Astar-coffee-house-106978319395752/,25.0607789,121.543568,maybe,maybe,yes,中山國中站步1分,,
Notch咖啡 站前店,taipei,4,4,3,4,5,4,https://www.facebook.com/NOTCHfrontstation,25.0446183,121.5164136,no,yes,yes,台北車站,07:30-22:00,
墨啡商行,taipei,5,3,3,4,2,4,https://m.facebook.com/MelFeeExpress/?locale2=zh_TW,24.974042,121.543382,no,maybe,no,,,
石牆仔內自家烘焙咖啡,taipei,0,0,0,0,0,0,,25.1954128,121.4863285,,,,,,
GEORGE HOUSE 台北永康門市,taipei,0,0,0,0,0,0,,25.0289479,121.530081,,,,,,
明德丹堤咖啡,taipei,3,5,4,5,4,4,,25.1095447,121.5194615,no,maybe,no,,,
Cafe de Gear,taipei,5,3.5,3,4,3,3.5,https://www.facebook.com/CafeDeGear/,25.0323642,121.5198314,maybe,maybe,yes,,,
賦茶,taipei,5,4,4,5,4,4,https://www.facebook.com/pg/chanteaz/,25.0386395,121.5568502,no,yes,yes,,,
你後面,taipei,5,4,3,4,3,4,https://www.facebook.com/behindyoucafe/,24.9879699,121.565346,maybe,maybe,no,木柵站(轉公車),不定時包場，看IG,
這咖啡 This Cafe,taipei,3,3,3,5,5,3,https://www.facebook.com/thiscafetw/,24.980216,121.542747,no,no,yes,,周一至周五8:00到18:00周六10:00到18:00,
室角舍記 ～咖啡議廊,taipei,5,5,5,5,3.5,5,https://www.facebook.com/morecorner/,24.9950967,121.5422471,no,yes,no,捷運景美站,12:30~20:00       （週一、二公休）,
朵邑咖啡,taipei,5,4,4,4,0,4,https://www.facebook.com/DoEatcoffee,25.0071789,121.507154,maybe,maybe,no,,,
 多麼Cafe+,taipei,4,5,4,4,4,5,https://www.facebook.com/%E5%A4%9A%E9%BA%BC-Cafe-249180695147370/,25.0259034,121.5508353,maybe,yes,yes,"六張犁站步5分/公車站""全安里""步1分, ""和平安和路口""步3分, ""成功國宅""步5分/YouBike""捷運六張犁站""站步5分",有時會被包場拍攝，可以參考一下粉專上面的資訊,
Coffee and Couple,taipei,5,5,4,5,4,5,,25.0940276,121.5257182,,,,,,
LAVAZZA老咖啡館,taipei,4,4,3,4,3,3,http://www.lavazzacafe.com/lavazza_cafeA.htm,25.0409769,121.548374,no,maybe,no,"忠孝敦化站5號出口步3分, 忠孝復興站3號出口步5分/公車站''頂好市場''步1分/YouBike""龍門廣場""站旁",,
Cafe Solo Singer Life,taipei,5,5,5,4,3.5,5,https://www.facebook.com/solosingerlife,25.134132,121.502721,no,yes,yes,北投/新北投,14:00-22:00       週一公休,
漠綠咖啡Zumurud,taipei,0,0,0,0,0,0,https://www.facebook.com/zumurudcafe/,25.027411,121.500625,maybe,no,no,,國定假日可能不同,
